MouseEvent,489,265,1493333729185,mousemove
MouseEvent,507,266,1493333729185,mousemove
MouseEvent,524,267,1493333729201,mousemove
MouseEvent,539,268,1493333729201,mousemove
MouseEvent,554,268,1493333729217,mousemove
MouseEvent,566,268,1493333729217,mousemove
MouseEvent,577,270,1493333729232,mousemove
MouseEvent,588,271,1493333729232,mousemove
MouseEvent,596,273,1493333729248,mousemove
MouseEvent,601,274,1493333729263,mousemove
MouseEvent,605,274,1493333729263,mousemove
MouseEvent,606,274,1493333729279,mousemove
MouseEvent,607,274,1493333729279,mousemove
MouseEvent,607,274,1493333729341,mousemove
MouseEvent,607,274,1493333729357,mousemove
MouseEvent,607,274,1493333729357,mousemove
MouseEvent,606,273,1493333729373,mousemove
MouseEvent,604,272,1493333729373,mousemove
MouseEvent,603,272,1493333729482,mousemove
MouseEvent,600,272,1493333729497,mousemove
MouseEvent,594,272,1493333729497,mousemove
MouseEvent,582,270,1493333729513,mousemove
MouseEvent,572,269,1493333729513,mousemove
MouseEvent,564,268,1493333729529,mousemove
MouseEvent,560,268,1493333729529,mousemove
MouseEvent,557,268,1493333729544,mousemove
MouseEvent,555,267,1493333729544,mousemove
MouseEvent,555,266,1493333729560,mousemove
MouseEvent,555,266,1493333729575,mousemove
MouseEvent,556,265,1493333729591,mousemove
MouseEvent,561,264,1493333729591,mousemove
MouseEvent,571,264,1493333729607,mousemove
MouseEvent,584,263,1493333729607,mousemove
MouseEvent,603,263,1493333729622,mousemove
MouseEvent,631,261,1493333729622,mousemove
MouseEvent,676,260,1493333729638,mousemove
MouseEvent,694,258,1493333729638,mousemove
MouseEvent,703,257,1493333729653,mousemove
MouseEvent,717,255,1493333729653,mousemove
MouseEvent,745,249,1493333729669,mousemove
MouseEvent,803,235,1493333729669,mousemove
MouseEvent,856,218,1493333729685,mousemove
MouseEvent,900,207,1493333729685,mousemove
MouseEvent,942,194,1493333729700,mousemove
MouseEvent,978,183,1493333729700,mousemove
MouseEvent,1009,170,1493333729716,mousemove
MouseEvent,1038,159,1493333729716,mousemove
MouseEvent,1060,146,1493333729731,mousemove
MouseEvent,1073,139,1493333729731,mousemove
MouseEvent,1082,135,1493333729747,mousemove
MouseEvent,1088,130,1493333729747,mousemove
MouseEvent,1092,126,1493333729763,mousemove
MouseEvent,1095,121,1493333729763,mousemove
MouseEvent,1098,117,1493333729778,mousemove
MouseEvent,1099,114,1493333729778,mousemove
MouseEvent,1101,109,1493333729794,mousemove
MouseEvent,1103,106,1493333729794,mousemove
MouseEvent,1104,104,1493333729809,mousemove
MouseEvent,1105,100,1493333729809,mousemove
MouseEvent,1107,98,1493333729825,mousemove
MouseEvent,1108,96,1493333729825,mousemove
MouseEvent,1111,93,1493333729841,mousemove
MouseEvent,1114,90,1493333729841,mousemove
MouseEvent,1119,85,1493333729856,mousemove
MouseEvent,1124,80,1493333729856,mousemove
MouseEvent,1130,72,1493333729872,mousemove
MouseEvent,1135,65,1493333729887,mousemove
MouseEvent,1138,58,1493333729887,mousemove
MouseEvent,1141,54,1493333729903,mousemove
MouseEvent,1143,49,1493333729903,mousemove
MouseEvent,1145,46,1493333729919,mousemove
MouseEvent,1145,44,1493333729919,mousemove
MouseEvent,1146,43,1493333729934,mousemove
MouseEvent,1146,42,1493333729934,mousemove
MouseEvent,1147,41,1493333729950,mousemove
MouseEvent,1149,39,1493333729950,mousemove
MouseEvent,1151,36,1493333729965,mousemove
MouseEvent,1153,34,1493333729965,mousemove
MouseEvent,1156,32,1493333729981,mousemove
MouseEvent,1158,29,1493333729981,mousemove
MouseEvent,1161,27,1493333729997,mousemove
MouseEvent,1162,25,1493333729997,mousemove
MouseEvent,1163,24,1493333730012,mousemove
MouseEvent,1164,23,1493333730012,mousemove
MouseEvent,1165,23,1493333730028,mousemove
MouseEvent,1165,23,1493333730028,mousemove
MouseEvent,1166,22,1493333730043,mousemove
MouseEvent,1168,22,1493333730043,mousemove
MouseEvent,1170,21,1493333730059,mousemove
MouseEvent,1172,21,1493333730059,mousemove
MouseEvent,1174,21,1493333730075,mousemove
MouseEvent,1177,21,1493333730075,mousemove
MouseEvent,1181,21,1493333730090,mousemove
MouseEvent,1184,21,1493333730090,mousemove
MouseEvent,1187,21,1493333730106,mousemove
MouseEvent,1192,22,1493333730106,mousemove
MouseEvent,1198,23,1493333730121,mousemove
MouseEvent,1206,24,1493333730121,mousemove
MouseEvent,1214,24,1493333730137,mousemove
MouseEvent,1220,25,1493333730137,mousemove
MouseEvent,1224,25,1493333730153,mousemove
MouseEvent,1230,25,1493333730153,mousemove
MouseEvent,1235,25,1493333730168,mousemove
MouseEvent,1240,25,1493333730168,mousemove
MouseEvent,1243,25,1493333730184,mousemove
MouseEvent,1246,25,1493333730199,mousemove
MouseEvent,1249,25,1493333730199,mousemove
MouseEvent,1251,25,1493333730215,mousemove
MouseEvent,1253,24,1493333730215,mousemove
MouseEvent,1254,24,1493333730231,mousemove
MouseEvent,1255,23,1493333730231,mousemove
MouseEvent,1255,23,1493333730246,mousemove
MouseEvent,1256,22,1493333730246,mousemove
MouseEvent,1256,22,1493333730262,mousemove
MouseEvent,1256,21,1493333730262,mousemove
MouseEvent,1257,20,1493333730277,mousemove
MouseEvent,1257,19,1493333730277,mousemove
MouseEvent,1258,18,1493333730293,mousemove
MouseEvent,1259,16,1493333730293,mousemove
MouseEvent,1260,15,1493333730309,mousemove
MouseEvent,1260,14,1493333730309,mousemove
MouseEvent,1261,12,1493333730324,mousemove
MouseEvent,1262,11,1493333730324,mousemove
MouseEvent,1262,9,1493333730340,mousemove
MouseEvent,1262,8,1493333730340,mousemove
MouseEvent,1263,7,1493333730355,mousemove
MouseEvent,1263,6,1493333730355,mousemove
MouseEvent,1263,5,1493333730371,mousemove
MouseEvent,1263,4,1493333730387,mousemove
MouseEvent,1263,3,1493333730387,mousemove
MouseEvent,1263,2,1493333730402,mousemove
MouseEvent,1263,2,1493333730402,mousemove
MouseEvent,1263,1,1493333730418,mousemove
MouseEvent,1263,1,1493333730418,mousemove
MouseEvent,1263,0,1493333730433,mousemove
MouseEvent,1263,-1,1493333730449,mousemove
MouseEvent,1263,0,1493333730449,mousemove
MouseEvent,1263,-1,1493333730465,mousemove
MouseEvent,1263,0,1493333730496,mousemove
MouseEvent,1263,-1,1493333730543,mousemove
MouseEvent,1263,0,1493333730745,leftdown
MouseEvent,1263,0,1493333730886,leftup
MouseEvent,1263,0,1493333730995,mousemove
MouseEvent,1262,2,1493333730995,mousemove
MouseEvent,1259,6,1493333731011,mousemove
MouseEvent,1254,15,1493333731011,mousemove
MouseEvent,1247,25,1493333731026,mousemove
MouseEvent,1240,36,1493333731026,mousemove
MouseEvent,1235,49,1493333731042,mousemove
MouseEvent,1227,66,1493333731042,mousemove
MouseEvent,1218,87,1493333731057,mousemove
MouseEvent,1209,110,1493333731057,mousemove
MouseEvent,1196,147,1493333731073,mousemove
MouseEvent,1183,183,1493333731073,mousemove
MouseEvent,1170,220,1493333731089,mousemove
MouseEvent,1157,262,1493333731089,mousemove
MouseEvent,1144,304,1493333731104,mousemove
MouseEvent,1130,351,1493333731104,mousemove
MouseEvent,1121,389,1493333731120,mousemove
MouseEvent,1118,413,1493333731135,mousemove
MouseEvent,1113,445,1493333731135,mousemove
MouseEvent,1105,486,1493333731151,mousemove
MouseEvent,1100,518,1493333731151,mousemove
MouseEvent,1091,562,1493333731167,mousemove
MouseEvent,1080,601,1493333731167,mousemove
MouseEvent,1069,634,1493333731182,mousemove
MouseEvent,1057,666,1493333731182,mousemove
MouseEvent,1045,694,1493333731198,mousemove
MouseEvent,1033,721,1493333731198,mousemove
MouseEvent,1025,739,1493333731213,mousemove
MouseEvent,1017,757,1493333731213,mousemove
MouseEvent,1009,773,1493333731229,mousemove
MouseEvent,1003,786,1493333731229,mousemove
MouseEvent,997,797,1493333731245,mousemove
MouseEvent,994,803,1493333731245,mousemove
MouseEvent,992,808,1493333731260,mousemove
MouseEvent,991,811,1493333731260,mousemove
MouseEvent,990,814,1493333731276,mousemove
MouseEvent,989,816,1493333731291,mousemove
MouseEvent,989,816,1493333731525,mousemove
MouseEvent,989,815,1493333731541,mousemove
MouseEvent,989,814,1493333731541,mousemove
MouseEvent,989,814,1493333731557,mousemove
MouseEvent,989,813,1493333731557,mousemove
MouseEvent,988,813,1493333731572,mousemove
MouseEvent,987,813,1493333731572,mousemove
MouseEvent,987,812,1493333731588,mousemove
MouseEvent,986,812,1493333731588,mousemove
MouseEvent,985,812,1493333731603,mousemove
MouseEvent,985,811,1493333731603,mousemove
MouseEvent,984,811,1493333731619,mousemove
MouseEvent,984,810,1493333731619,mousemove
MouseEvent,983,810,1493333731635,mousemove
MouseEvent,983,810,1493333731650,mousemove
MouseEvent,982,811,1493333731666,mousemove
MouseEvent,982,814,1493333731666,mousemove
MouseEvent,981,825,1493333731681,mousemove
MouseEvent,979,839,1493333731681,mousemove
MouseEvent,979,855,1493333731697,mousemove
MouseEvent,979,872,1493333731697,mousemove
MouseEvent,979,887,1493333731713,mousemove
MouseEvent,979,900,1493333731713,mousemove
MouseEvent,979,911,1493333731728,mousemove
MouseEvent,979,921,1493333731728,mousemove
MouseEvent,979,929,1493333731744,mousemove
MouseEvent,982,939,1493333731759,mousemove
MouseEvent,984,949,1493333731759,mousemove
MouseEvent,988,961,1493333731775,mousemove
MouseEvent,993,974,1493333731775,mousemove
MouseEvent,997,985,1493333731791,mousemove
MouseEvent,1002,994,1493333731791,mousemove
MouseEvent,1006,1001,1493333731806,mousemove
MouseEvent,1011,1008,1493333731806,mousemove
MouseEvent,1015,1013,1493333731822,mousemove
MouseEvent,1019,1018,1493333731822,mousemove
MouseEvent,1023,1020,1493333731837,mousemove
MouseEvent,1025,1022,1493333731837,mousemove
MouseEvent,1027,1022,1493333731853,mousemove
MouseEvent,1029,1022,1493333731853,mousemove
MouseEvent,1032,1022,1493333731869,mousemove
MouseEvent,1033,1022,1493333731869,mousemove
MouseEvent,1035,1022,1493333731884,mousemove
MouseEvent,1037,1022,1493333731884,mousemove
MouseEvent,1039,1021,1493333731900,mousemove
MouseEvent,1040,1021,1493333731900,mousemove
MouseEvent,1042,1021,1493333731915,mousemove
MouseEvent,1043,1021,1493333731915,mousemove
MouseEvent,1044,1021,1493333731931,mousemove
MouseEvent,1045,1021,1493333731931,mousemove
MouseEvent,1045,1021,1493333731947,mousemove
MouseEvent,1046,1021,1493333731993,mousemove
MouseEvent,1047,1021,1493333732009,mousemove
MouseEvent,1047,1020,1493333732009,mousemove
MouseEvent,1048,1020,1493333732025,mousemove
MouseEvent,1049,1019,1493333732025,mousemove
MouseEvent,1050,1019,1493333732040,mousemove
MouseEvent,1051,1019,1493333732040,mousemove
MouseEvent,1051,1019,1493333732056,mousemove
MouseEvent,1051,1018,1493333732071,mousemove
MouseEvent,1052,1018,1493333732118,mousemove
MouseEvent,1053,1017,1493333732134,mousemove
MouseEvent,1053,1016,1493333732149,mousemove
MouseEvent,1053,1016,1493333732165,mousemove
MouseEvent,1053,1015,1493333732212,mousemove
MouseEvent,1053,1015,1493333732212,mousemove
MouseEvent,1054,1015,1493333732227,mousemove
MouseEvent,1054,1015,1493333732259,mousemove
MouseEvent,1054,1014,1493333732290,mousemove
MouseEvent,1054,1014,1493333732290,mousemove
MouseEvent,1053,1014,1493333732321,mousemove
MouseEvent,1053,1014,1493333732337,mousemove
MouseEvent,1052,1014,1493333732352,mousemove
MouseEvent,1052,1014,1493333732368,mousemove
MouseEvent,1052,1013,1493333732399,mousemove
MouseEvent,1051,1013,1493333732399,mousemove
MouseEvent,1051,1013,1493333732415,mousemove
MouseEvent,1050,1013,1493333732415,mousemove
MouseEvent,1050,1013,1493333732430,mousemove
MouseEvent,1050,1012,1493333732446,mousemove
MouseEvent,1049,1012,1493333732446,mousemove
MouseEvent,1048,1012,1493333732461,mousemove
MouseEvent,1048,1012,1493333732539,mousemove
MouseEvent,1048,1011,1493333732633,mousemove
MouseEvent,1048,1011,1493333732914,leftdown
MouseEvent,1048,1011,1493333733070,leftup
MouseEvent,1048,1011,1493333733444,mousemove
MouseEvent,1049,1011,1493333733460,mousemove
MouseEvent,1049,1011,1493333733475,mousemove
MouseEvent,1049,1011,1493333733475,mousemove
MouseEvent,1050,1011,1493333733491,mousemove
MouseEvent,1050,1010,1493333733491,mousemove
MouseEvent,1051,1010,1493333733507,mousemove
MouseEvent,1051,1009,1493333733507,mousemove
MouseEvent,1052,1009,1493333733522,mousemove
MouseEvent,1053,1008,1493333733522,mousemove
MouseEvent,1053,1008,1493333733538,mousemove
MouseEvent,1054,1007,1493333733538,mousemove
MouseEvent,1056,1006,1493333733553,mousemove
MouseEvent,1057,1005,1493333733553,mousemove
MouseEvent,1059,1003,1493333733569,mousemove
MouseEvent,1060,1002,1493333733569,mousemove
MouseEvent,1062,1001,1493333733585,mousemove
MouseEvent,1063,999,1493333733585,mousemove
MouseEvent,1065,997,1493333733600,mousemove
MouseEvent,1066,994,1493333733600,mousemove
MouseEvent,1068,991,1493333733616,mousemove
MouseEvent,1070,988,1493333733631,mousemove
MouseEvent,1072,984,1493333733631,mousemove
MouseEvent,1075,981,1493333733647,mousemove
MouseEvent,1077,977,1493333733647,mousemove
MouseEvent,1078,974,1493333733663,mousemove
MouseEvent,1080,972,1493333733663,mousemove
MouseEvent,1082,969,1493333733678,mousemove
MouseEvent,1084,966,1493333733678,mousemove
MouseEvent,1085,964,1493333733694,mousemove
MouseEvent,1087,961,1493333733694,mousemove
MouseEvent,1088,959,1493333733709,mousemove
MouseEvent,1090,957,1493333733709,mousemove
MouseEvent,1091,954,1493333733725,mousemove
MouseEvent,1092,950,1493333733725,mousemove
MouseEvent,1094,947,1493333733741,mousemove
MouseEvent,1096,943,1493333733741,mousemove
MouseEvent,1098,940,1493333733756,mousemove
MouseEvent,1099,937,1493333733756,mousemove
MouseEvent,1100,934,1493333733772,mousemove
MouseEvent,1101,931,1493333733772,mousemove
MouseEvent,1101,929,1493333733787,mousemove
MouseEvent,1101,928,1493333733787,mousemove
MouseEvent,1101,927,1493333733803,mousemove
MouseEvent,1101,927,1493333733803,mousemove
MouseEvent,1101,926,1493333733819,mousemove
MouseEvent,1101,926,1493333733819,mousemove
MouseEvent,1101,925,1493333733834,mousemove
MouseEvent,1100,925,1493333733834,mousemove
MouseEvent,1099,925,1493333733850,mousemove
MouseEvent,1099,925,1493333733850,mousemove
MouseEvent,1098,925,1493333733865,mousemove
MouseEvent,1096,925,1493333733865,mousemove
MouseEvent,1095,925,1493333733881,mousemove
MouseEvent,1092,925,1493333733881,mousemove
MouseEvent,1088,925,1493333733897,mousemove
MouseEvent,1081,925,1493333733897,mousemove
MouseEvent,1071,926,1493333733912,mousemove
MouseEvent,1061,928,1493333733912,mousemove
MouseEvent,1050,929,1493333733928,mousemove
MouseEvent,1041,930,1493333733943,mousemove
MouseEvent,1031,931,1493333733943,mousemove
MouseEvent,1021,932,1493333733959,mousemove
MouseEvent,1013,932,1493333733959,mousemove
MouseEvent,1002,932,1493333733975,mousemove
MouseEvent,993,932,1493333733975,mousemove
MouseEvent,983,931,1493333733990,mousemove
MouseEvent,974,930,1493333733990,mousemove
MouseEvent,967,928,1493333734006,mousemove
MouseEvent,961,926,1493333734006,mousemove
MouseEvent,957,924,1493333734021,mousemove
MouseEvent,955,924,1493333734021,mousemove
MouseEvent,951,922,1493333734037,mousemove
MouseEvent,948,920,1493333734037,mousemove
MouseEvent,944,919,1493333734053,mousemove
MouseEvent,940,917,1493333734053,mousemove
MouseEvent,935,914,1493333734068,mousemove
MouseEvent,929,911,1493333734068,mousemove
MouseEvent,923,909,1493333734084,mousemove
MouseEvent,918,907,1493333734084,mousemove
MouseEvent,914,905,1493333734099,mousemove
MouseEvent,910,904,1493333734099,mousemove
MouseEvent,907,902,1493333734115,mousemove
MouseEvent,905,901,1493333734115,mousemove
MouseEvent,903,900,1493333734131,mousemove
MouseEvent,902,899,1493333734131,mousemove
MouseEvent,901,897,1493333734146,mousemove
MouseEvent,900,897,1493333734146,mousemove
MouseEvent,899,896,1493333734162,mousemove
MouseEvent,899,896,1493333734162,mousemove
MouseEvent,898,895,1493333734177,mousemove
MouseEvent,898,895,1493333734255,leftdown
MouseEvent,898,895,1493333734333,leftup
MouseEvent,898,895,1493333734552,mousemove
MouseEvent,898,895,1493333734567,mousemove
MouseEvent,897,895,1493333734567,mousemove
MouseEvent,898,895,1493333734755,mousemove
MouseEvent,901,892,1493333734755,mousemove
MouseEvent,908,888,1493333734770,mousemove
MouseEvent,915,880,1493333734770,mousemove
MouseEvent,935,858,1493333734786,mousemove
MouseEvent,971,813,1493333734786,mousemove
MouseEvent,1019,756,1493333734801,mousemove
MouseEvent,1082,673,1493333734801,mousemove
MouseEvent,1139,588,1493333734817,mousemove
MouseEvent,1196,494,1493333734817,mousemove
MouseEvent,1254,395,1493333734833,mousemove
MouseEvent,1305,305,1493333734833,mousemove
MouseEvent,1322,226,1493333734848,mousemove
MouseEvent,1325,138,1493333734848,mousemove
MouseEvent,1315,67,1493333734864,mousemove
MouseEvent,1306,10,1493333734879,mousemove
MouseEvent,1297,-32,1493333734879,mousemove
MouseEvent,1289,-28,1493333734895,mousemove
MouseEvent,1283,-19,1493333734895,mousemove
MouseEvent,1279,-14,1493333734911,mousemove
MouseEvent,1279,-10,1493333734911,mousemove
MouseEvent,1275,-8,1493333734926,mousemove
MouseEvent,1273,-7,1493333734926,mousemove
MouseEvent,1271,-6,1493333734942,mousemove
MouseEvent,1270,-5,1493333734942,mousemove
MouseEvent,1268,-2,1493333734957,mousemove
MouseEvent,1267,-3,1493333734957,mousemove
MouseEvent,1267,-2,1493333734973,mousemove
MouseEvent,1267,-1,1493333734973,mousemove
MouseEvent,1266,-2,1493333734989,mousemove
MouseEvent,1265,-2,1493333734989,mousemove
MouseEvent,1264,-2,1493333735004,mousemove
MouseEvent,1264,-1,1493333735004,mousemove
MouseEvent,1263,-1,1493333735020,mousemove
MouseEvent,1262,-1,1493333735020,mousemove
MouseEvent,1262,0,1493333735035,mousemove
MouseEvent,1261,-1,1493333735035,mousemove
MouseEvent,1261,0,1493333735051,mousemove
MouseEvent,1260,0,1493333735067,mousemove
MouseEvent,1260,-1,1493333735067,mousemove
MouseEvent,1260,-1,1493333735082,mousemove
MouseEvent,1259,0,1493333735082,mousemove
MouseEvent,1258,-1,1493333735098,mousemove
MouseEvent,1258,-3,1493333735098,mousemove
MouseEvent,1257,-1,1493333735113,mousemove
MouseEvent,1256,-1,1493333735113,mousemove
MouseEvent,1256,-1,1493333735129,mousemove
MouseEvent,1256,-1,1493333735129,mousemove
MouseEvent,1256,0,1493333735457,leftdown
MouseEvent,1256,0,1493333735581,leftup
MouseEvent,1255,0,1493333735784,mousemove
MouseEvent,1254,-1,1493333735784,mousemove
MouseEvent,1251,-1,1493333735815,mousemove
MouseEvent,1244,0,1493333735815,mousemove
MouseEvent,1232,2,1493333735815,mousemove
MouseEvent,1216,11,1493333735831,mousemove
MouseEvent,1196,26,1493333735831,mousemove
MouseEvent,1186,35,1493333735847,mousemove
MouseEvent,1181,38,1493333735847,mousemove
MouseEvent,1171,48,1493333735862,mousemove
MouseEvent,1156,65,1493333735862,mousemove
MouseEvent,1142,80,1493333735878,mousemove
MouseEvent,1118,104,1493333735878,mousemove
MouseEvent,1090,133,1493333735893,mousemove
MouseEvent,1062,165,1493333735893,mousemove
MouseEvent,1051,178,1493333735909,mousemove
MouseEvent,1029,202,1493333735909,mousemove
MouseEvent,997,234,1493333735925,mousemove
MouseEvent,954,268,1493333735925,mousemove
MouseEvent,912,303,1493333735940,mousemove
MouseEvent,875,332,1493333735940,mousemove
MouseEvent,858,345,1493333735956,mousemove
MouseEvent,840,358,1493333735956,mousemove
MouseEvent,828,367,1493333735971,mousemove
MouseEvent,819,375,1493333735971,mousemove
MouseEvent,812,380,1493333735987,mousemove
MouseEvent,808,383,1493333735987,mousemove
MouseEvent,808,385,1493333736003,mousemove
MouseEvent,808,385,1493333736018,mousemove
MouseEvent,808,386,1493333736205,mousemove
MouseEvent,807,386,1493333736221,mousemove
MouseEvent,807,387,1493333736221,mousemove
MouseEvent,807,387,1493333736237,mousemove
MouseEvent,807,388,1493333736237,mousemove
MouseEvent,806,389,1493333736252,mousemove
MouseEvent,805,390,1493333736252,mousemove
MouseEvent,805,391,1493333736268,mousemove
MouseEvent,804,392,1493333736268,mousemove
MouseEvent,803,392,1493333736283,mousemove
MouseEvent,803,393,1493333736283,mousemove
MouseEvent,803,394,1493333736299,mousemove
MouseEvent,803,394,1493333736299,mousemove
MouseEvent,803,395,1493333736315,mousemove
MouseEvent,803,397,1493333736315,mousemove
MouseEvent,803,398,1493333736330,mousemove
MouseEvent,802,399,1493333736330,mousemove
MouseEvent,802,401,1493333736346,mousemove
MouseEvent,802,402,1493333736346,mousemove
MouseEvent,802,403,1493333736361,mousemove
MouseEvent,802,404,1493333736361,mousemove
MouseEvent,802,405,1493333736377,mousemove
MouseEvent,802,405,1493333736393,mousemove
MouseEvent,802,406,1493333736408,mousemove
MouseEvent,802,407,1493333736408,mousemove
MouseEvent,802,409,1493333736424,mousemove
MouseEvent,802,410,1493333736439,mousemove
MouseEvent,802,412,1493333736439,mousemove
MouseEvent,802,413,1493333736455,mousemove
MouseEvent,802,414,1493333736455,mousemove
MouseEvent,802,416,1493333736471,mousemove
MouseEvent,802,416,1493333736471,mousemove
MouseEvent,802,417,1493333736486,mousemove
MouseEvent,802,418,1493333736502,mousemove
MouseEvent,802,418,1493333736502,mousemove
MouseEvent,800,419,1493333736517,mousemove
MouseEvent,798,420,1493333736517,mousemove
MouseEvent,796,420,1493333736533,mousemove
MouseEvent,794,420,1493333736533,mousemove
MouseEvent,790,420,1493333736549,mousemove
MouseEvent,785,420,1493333736549,mousemove
MouseEvent,782,420,1493333736564,mousemove
MouseEvent,779,420,1493333736564,mousemove
MouseEvent,777,420,1493333736580,mousemove
MouseEvent,775,419,1493333736580,mousemove
MouseEvent,776,417,1493333736595,mousemove
MouseEvent,779,413,1493333736595,mousemove
MouseEvent,782,412,1493333736611,mousemove
MouseEvent,782,412,1493333736720,mousemove
MouseEvent,783,412,1493333736736,mousemove
MouseEvent,783,412,1493333736751,mousemove
MouseEvent,783,414,1493333736751,mousemove
MouseEvent,780,418,1493333736767,mousemove
MouseEvent,776,423,1493333736767,mousemove
MouseEvent,771,428,1493333736783,mousemove
MouseEvent,765,432,1493333736783,mousemove
MouseEvent,757,436,1493333736798,mousemove
MouseEvent,750,439,1493333736798,mousemove
MouseEvent,744,441,1493333736814,mousemove
MouseEvent,737,443,1493333736814,mousemove
MouseEvent,730,444,1493333736829,mousemove
MouseEvent,722,445,1493333736829,mousemove
MouseEvent,713,445,1493333736845,mousemove
MouseEvent,708,445,1493333736845,mousemove
MouseEvent,702,445,1493333736861,mousemove
MouseEvent,697,445,1493333736861,mousemove
MouseEvent,690,445,1493333736876,mousemove
MouseEvent,684,444,1493333736876,mousemove
MouseEvent,679,443,1493333736892,mousemove
MouseEvent,676,443,1493333736892,mousemove
MouseEvent,674,441,1493333736907,mousemove
MouseEvent,672,440,1493333736907,mousemove
MouseEvent,670,439,1493333736923,mousemove
MouseEvent,670,438,1493333736923,mousemove
MouseEvent,670,435,1493333736939,mousemove
MouseEvent,670,432,1493333736939,mousemove
MouseEvent,670,428,1493333736954,mousemove
MouseEvent,671,421,1493333736954,mousemove
MouseEvent,673,411,1493333736970,mousemove
MouseEvent,675,397,1493333736970,mousemove
MouseEvent,676,384,1493333736985,mousemove
MouseEvent,677,370,1493333736985,mousemove
MouseEvent,677,361,1493333737001,mousemove
MouseEvent,677,352,1493333737001,mousemove
MouseEvent,675,346,1493333737017,mousemove
MouseEvent,674,343,1493333737017,mousemove
MouseEvent,673,342,1493333737032,mousemove
MouseEvent,671,340,1493333737032,mousemove
MouseEvent,670,340,1493333737048,mousemove
MouseEvent,669,339,1493333737063,mousemove
MouseEvent,666,338,1493333737063,mousemove
MouseEvent,664,337,1493333737079,mousemove
MouseEvent,662,337,1493333737079,mousemove
MouseEvent,661,337,1493333737095,mousemove
MouseEvent,660,337,1493333737141,mousemove
MouseEvent,659,337,1493333737157,mousemove
MouseEvent,659,337,1493333737173,mousemove
MouseEvent,658,337,1493333737188,mousemove
MouseEvent,658,337,1493333737219,mousemove
MouseEvent,658,337,1493333737219,mousemove
MouseEvent,658,338,1493333737235,mousemove
MouseEvent,658,338,1493333737266,mousemove
MouseEvent,658,338,1493333737266,mousemove
MouseEvent,656,338,1493333737282,mousemove
MouseEvent,653,339,1493333737282,mousemove
MouseEvent,649,339,1493333737297,mousemove
MouseEvent,646,339,1493333737297,mousemove
MouseEvent,643,339,1493333737313,mousemove
MouseEvent,641,339,1493333737313,mousemove
MouseEvent,639,339,1493333737329,mousemove
MouseEvent,637,339,1493333737329,mousemove
MouseEvent,635,339,1493333737344,mousemove
MouseEvent,634,339,1493333737344,mousemove
MouseEvent,633,339,1493333737360,mousemove
MouseEvent,632,339,1493333737375,mousemove
MouseEvent,632,338,1493333737375,mousemove
MouseEvent,632,338,1493333737391,mousemove
MouseEvent,632,336,1493333737391,mousemove
MouseEvent,632,334,1493333737407,mousemove
MouseEvent,632,331,1493333737407,mousemove
